COMPANY CODE,BUSINESS AREA,CREDIT CONTROL AREA,CUSTOMER,BRANCH,BRANCH NAME,CUSTOMER NAME,DOCUMENT TYPE,DOCUMENT NUMBER,BILLING DOCUMENT,REFERENCE KEY 2,REFERENCE KEY 3,ISSUED DATE,NET DUE DATE,TERMS OF PAYMENT,DUE DAYS,AMOUNT,CLEARING,COMMITTED,BALANCE,CUR.,CREDIT LIMIT,TEXT,NOT OVERDUE,1 TO 30 DD,31 TO 60 DD,> TO 60 - DD,DOC.TYPE,DIVISION,DAYS LATE AT THE END OF THE MONTH,PAYMENTS AND CREDIT NOTES,EMAIL,COMPANY CODE2,# DOCUMENT,CODE
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025524,503178569,0,0,8/09/2025,23/10/2025,0,-6,20727.9,0,0,20727.9,TTD,2810000,0,20727.9,0,0,0,Invoice,Cement,8,0,accounts@alesconreadymix.com,TCL,503178569,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025531,503180695,0,0,8/09/2025,23/10/2025,0,-6,30472.2,0,0,30472.2,TTD,2810000,0,30472.2,0,0,0,Invoice,Cement,8,0,accounts@alesconreadymix.com,TCL,503180695,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025554,503214891,0,0,11/09/2025,26/10/2025,0,-9,27045.9,0,0,27045.9,TTD,2810000,0,27045.9,0,0,0,Invoice,Cement,5,0,accounts@alesconreadymix.com,TCL,503214891,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025585,503223995,0,0,12/09/2025,27/10/2025,0,-10,31954.5,0,0,31954.5,TTD,2810000,0,31954.5,0,0,0,Invoice,Cement,4,0,accounts@alesconreadymix.com,TCL,503223995,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025634,503224810,0,0,12/09/2025,27/10/2025,0,-10,30010.5,0,0,30010.5,TTD,2810000,0,30010.5,0,0,0,Invoice,Cement,4,0,accounts@alesconreadymix.com,TCL,503224810,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025717,503212129,0,0,11/09/2025,26/10/2025,0,-9,29621.7,0,0,29621.7,TTD,2810000,0,29621.7,0,0,0,Invoice,Cement,5,0,accounts@alesconreadymix.com,TCL,503212129,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025736,503240512,0,0,13/09/2025,28/10/2025,0,-11,28139.4,0,0,28139.4,TTD,2810000,0,28139.4,0,0,0,Invoice,Cement,3,0,accounts@alesconreadymix.com,TCL,503240512,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025746,503247235,0,0,15/09/2025,30/10/2025,0,-13,27531.9,0,0,27531.9,TTD,2810000,0,27531.9,0,0,0,Invoice,Cement,1,0,accounts@alesconreadymix.com,TCL,503247235,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025747,503247236,0,0,15/09/2025,30/10/2025,0,-13,33509.7,0,0,33509.7,TTD,2810000,0,33509.7,0,0,0,Invoice,Cement,1,0,accounts@alesconreadymix.com,TCL,503247236,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025828,503237011,0,0,13/09/2025,28/10/2025,0,-11,32197.5,0,0,32197.5,TTD,2810000,0,32197.5,0,0,0,Invoice,Cement,3,0,accounts@alesconreadymix.com,TCL,503237011,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025841,503238967,0,0,13/09/2025,28/10/2025,0,-11,29986.2,0,0,29986.2,TTD,2810000,0,29986.2,0,0,0,Invoice,Cement,3,0,accounts@alesconreadymix.com,TCL,503238967,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025875,503276143,0,0,17/09/2025,1/11/2025,0,-15,31760.1,0,0,31760.1,TTD,2810000,0,31760.1,0,0,0,Invoice,Cement,-1,0,accounts@alesconreadymix.com,TCL,503276143,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025945,503305522,0,0,19/09/2025,3/11/2025,0,-17,28795.5,0,0,28795.5,TTD,2810000,0,28795.5,0,0,0,Invoice,Cement,-3,0,accounts@alesconreadymix.com,TCL,503305522,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025957,503310624,0,0,20/09/2025,4/11/2025,0,-18,29864.7,0,0,29864.7,TTD,2810000,0,29864.7,0,0,0,Invoice,Cement,-4,0,accounts@alesconreadymix.com,TCL,503310624,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400025967,503312656,0,0,20/09/2025,4/11/2025,0,-18,29961.9,0,0,29961.9,TTD,2810000,0,29961.9,0,0,0,Invoice,Cement,-4,0,accounts@alesconreadymix.com,TCL,503312656,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400026091,503299225,0,0,19/09/2025,3/11/2025,0,-17,31031.1,0,0,31031.1,TTD,2810000,0,31031.1,0,0,0,Invoice,Cement,-3,0,accounts@alesconreadymix.com,TCL,503299225,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400026102,503272608,0,0,17/09/2025,1/11/2025,0,-15,27167.4,0,0,27167.4,TTD,2810000,0,27167.4,0,0,0,Invoice,Cement,-1,0,accounts@alesconreadymix.com,TCL,503272608,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400026579,503409709,0,0,30/09/2025,14/11/2025,0,-28,27386.1,0,0,27386.1,TTD,2810000,0,27386.1,0,0,0,Invoice,Cement,-14,0,accounts@alesconreadymix.com,TCL,503409709,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400026604,503322004,0,0,22/09/2025,6/11/2025,0,-20,28625.4,0,0,28625.4,TTD,2810000,0,28625.4,0,0,0,Invoice,Cement,-6,0,accounts@alesconreadymix.com,TCL,503322004,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400026867,503388830,0,0,29/09/2025,13/11/2025,0,-27,30156.3,0,0,30156.3,TTD,2810000,0,30156.3,0,0,0,Invoice,Cement,-13,0,accounts@alesconreadymix.com,TCL,503388830,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400026942,503322041,0,0,22/09/2025,6/11/2025,0,-20,34311.6,0,0,34311.6,TTD,2810000,0,34311.6,0,0,0,Invoice,Cement,-6,0,accounts@alesconreadymix.com,TCL,503322041,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400026962,503332805,0,0,23/09/2025,7/11/2025,0,-21,29087.1,0,0,29087.1,TTD,2810000,0,29087.1,0,0,0,Invoice,Cement,-7,0,accounts@alesconreadymix.com,TCL,503332805,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400026969,503333140,0,0,23/09/2025,7/11/2025,0,-21,28868.4,0,0,28868.4,TTD,2810000,0,28868.4,0,0,0,Invoice,Cement,-7,0,accounts@alesconreadymix.com,TCL,503333140,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400026984,503356618,0,0,25/09/2025,9/11/2025,0,-23,33898.5,0,0,33898.5,TTD,2810000,0,33898.5,0,0,0,Invoice,Cement,-9,0,accounts@alesconreadymix.com,TCL,503356618,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400026991,503357861,0,0,25/09/2025,9/11/2025,0,-23,29087.1,0,0,29087.1,TTD,2810000,0,29087.1,0,0,0,Invoice,Cement,-9,0,accounts@alesconreadymix.com,TCL,503357861,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400026992,503357862,0,0,25/09/2025,9/11/2025,0,-23,21942.9,0,0,21942.9,TTD,2810000,0,21942.9,0,0,0,Invoice,Cement,-9,0,accounts@alesconreadymix.com,TCL,503357862,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027024,503384527,0,0,27/09/2025,11/11/2025,0,-25,28941.3,0,0,28941.3,TTD,2810000,0,28941.3,0,0,0,Invoice,Cement,-11,0,accounts@alesconreadymix.com,TCL,503384527,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027047,503488870,0,0,7/10/2025,21/11/2025,0,-35,31614.3,0,0,31614.3,TTD,2810000,0,31614.3,0,0,0,Invoice,Cement,-21,0,accounts@alesconreadymix.com,TCL,503488870,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027275,503402202,0,0,30/09/2025,14/11/2025,0,-28,28503.9,0,0,28503.9,TTD,2810000,0,28503.9,0,0,0,Invoice,Cement,-14,0,accounts@alesconreadymix.com,TCL,503402202,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027338,503416999,0,0,1/10/2025,15/11/2025,0,-29,33874.2,0,0,33874.2,TTD,2810000,0,33874.2,0,0,0,Invoice,Cement,-15,0,accounts@alesconreadymix.com,TCL,503416999,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027390,503452289,0,0,3/10/2025,17/11/2025,0,-31,32562,0,0,32562,TTD,2810000,0,32562,0,0,0,Invoice,Cement,-17,0,accounts@alesconreadymix.com,TCL,503452289,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027391,503452292,0,0,3/10/2025,17/11/2025,0,-31,29354.4,0,0,29354.4,TTD,2810000,0,29354.4,0,0,0,Invoice,Cement,-17,0,accounts@alesconreadymix.com,TCL,503452292,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027392,503452295,0,0,3/10/2025,17/11/2025,0,-31,31590,0,0,31590,TTD,2810000,0,31590,0,0,0,Invoice,Cement,-17,0,accounts@alesconreadymix.com,TCL,503452295,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027470,503379620,0,0,27/09/2025,11/11/2025,0,-25,31444.2,0,0,31444.2,TTD,2810000,0,31444.2,0,0,0,Invoice,Cement,-11,0,accounts@alesconreadymix.com,TCL,503379620,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027486,503381838,0,0,27/09/2025,11/11/2025,0,-25,26851.5,0,0,26851.5,TTD,2810000,0,26851.5,0,0,0,Invoice,Cement,-11,0,accounts@alesconreadymix.com,TCL,503381838,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027499,503391393,0,0,29/09/2025,13/11/2025,0,-27,26171.1,0,0,26171.1,TTD,2810000,0,26171.1,0,0,0,Invoice,Cement,-13,0,accounts@alesconreadymix.com,TCL,503391393,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027506,503392654,0,0,29/09/2025,13/11/2025,0,-27,28819.8,0,0,28819.8,TTD,2810000,0,28819.8,0,0,0,Invoice,Cement,-13,0,accounts@alesconreadymix.com,TCL,503392654,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027693,503460664,0,0,6/10/2025,20/11/2025,0,-34,27969.3,0,0,27969.3,TTD,2810000,0,27969.3,0,0,0,Invoice,Cement,-20,0,accounts@alesconreadymix.com,TCL,503460664,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027703,503423146,0,0,1/10/2025,15/11/2025,0,-29,30423.6,0,0,30423.6,TTD,2810000,0,30423.6,0,0,0,Invoice,Cement,-15,0,accounts@alesconreadymix.com,TCL,503423146,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027707,503423868,0,0,1/10/2025,15/11/2025,0,-29,24980.4,0,0,24980.4,TTD,2810000,0,24980.4,0,0,0,Invoice,Cement,-15,0,accounts@alesconreadymix.com,TCL,503423868,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027792,503509909,0,0,9/10/2025,23/11/2025,0,-37,30375,0,0,30375,TTD,2810000,0,30375,0,0,0,Invoice,Cement,-23,0,accounts@alesconreadymix.com,TCL,503509909,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027814,503433888,0,0,2/10/2025,16/11/2025,0,-30,29937.6,0,0,29937.6,TTD,2810000,0,29937.6,0,0,0,Invoice,Cement,-16,0,accounts@alesconreadymix.com,TCL,503433888,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027815,503433889,0,0,2/10/2025,16/11/2025,0,-30,32610.6,0,0,32610.6,TTD,2810000,0,32610.6,0,0,0,Invoice,Cement,-16,0,accounts@alesconreadymix.com,TCL,503433889,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027835,503453892,0,0,4/10/2025,18/11/2025,0,-32,29330.1,0,0,29330.1,TTD,2810000,0,29330.1,0,0,0,Invoice,Cement,-18,0,accounts@alesconreadymix.com,TCL,503453892,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027849,503456955,0,0,4/10/2025,18/11/2025,0,-32,29986.2,0,0,29986.2,TTD,2810000,0,29986.2,0,0,0,Invoice,Cement,-18,0,accounts@alesconreadymix.com,TCL,503456955,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027903,503432391,0,0,2/10/2025,16/11/2025,0,-30,32367.6,0,0,32367.6,TTD,2810000,0,32367.6,0,0,0,Invoice,Cement,-16,0,accounts@alesconreadymix.com,TCL,503432391,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027911,503435368,0,0,2/10/2025,16/11/2025,0,-30,26146.8,0,0,26146.8,TTD,2810000,0,26146.8,0,0,0,Invoice,Cement,-16,0,accounts@alesconreadymix.com,TCL,503435368,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027937,503473728,0,0,7/10/2025,21/11/2025,0,-35,29791.8,0,0,29791.8,TTD,2810000,0,29791.8,0,0,0,Invoice,Cement,-21,0,accounts@alesconreadymix.com,TCL,503473728,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027952,503484891,0,0,7/10/2025,21/11/2025,0,-35,31176.9,0,0,31176.9,TTD,2810000,0,31176.9,0,0,0,Invoice,Cement,-21,0,accounts@alesconreadymix.com,TCL,503484891,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027958,503496917,0,0,8/10/2025,22/11/2025,0,-36,25150.5,0,0,25150.5,TTD,2810000,0,25150.5,0,0,0,Invoice,Cement,-22,0,accounts@alesconreadymix.com,TCL,503496917,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027966,503497965,0,0,8/10/2025,22/11/2025,0,-36,30472.2,0,0,30472.2,TTD,2810000,0,30472.2,0,0,0,Invoice,Cement,-22,0,accounts@alesconreadymix.com,TCL,503497965,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027991,503510430,0,0,9/10/2025,23/11/2025,0,-37,31881.6,0,0,31881.6,TTD,2810000,0,31881.6,0,0,0,Invoice,Cement,-23,0,accounts@alesconreadymix.com,TCL,503510430,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400027995,503511497,0,0,9/10/2025,23/11/2025,0,-37,30520.8,0,0,30520.8,TTD,2810000,0,30520.8,0,0,0,Invoice,Cement,-23,0,accounts@alesconreadymix.com,TCL,503511497,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028014,503463718,0,0,6/10/2025,20/11/2025,0,-34,30253.5,0,0,30253.5,TTD,2810000,0,30253.5,0,0,0,Invoice,Cement,-20,0,accounts@alesconreadymix.com,TCL,503463718,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028056,503524311,0,0,10/10/2025,24/11/2025,0,-38,33388.2,0,0,33388.2,TTD,2810000,0,33388.2,0,0,0,Invoice,Cement,-24,0,accounts@alesconreadymix.com,TCL,503524311,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028085,503537111,0,0,13/10/2025,27/11/2025,0,-41,31954.5,0,0,31954.5,TTD,2810000,0,31954.5,0,0,0,Invoice,Cement,-27,0,accounts@alesconreadymix.com,TCL,503537111,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028135,503524523,0,0,10/10/2025,24/11/2025,0,-38,24713.1,0,0,24713.1,TTD,2810000,0,24713.1,0,0,0,Invoice,Cement,-24,0,accounts@alesconreadymix.com,TCL,503524523,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028213,503490371,0,0,8/10/2025,22/11/2025,0,-36,31395.6,0,0,31395.6,TTD,2810000,0,31395.6,0,0,0,Invoice,Cement,-22,0,accounts@alesconreadymix.com,TCL,503490371,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028279,503504455,0,0,9/10/2025,23/11/2025,0,-37,32051.7,0,0,32051.7,TTD,2810000,0,32051.7,0,0,0,Invoice,Cement,-23,0,accounts@alesconreadymix.com,TCL,503504455,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028302,503472219,0,0,7/10/2025,21/11/2025,0,-35,29475.9,0,0,29475.9,TTD,2810000,0,29475.9,0,0,0,Invoice,Cement,-21,0,accounts@alesconreadymix.com,TCL,503472219,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028363,503530181,0,0,11/10/2025,25/11/2025,0,-39,32537.7,0,0,32537.7,TTD,2810000,0,32537.7,0,0,0,Invoice,Cement,-25,0,accounts@alesconreadymix.com,TCL,503530181,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028373,503531425,0,0,11/10/2025,25/11/2025,0,-39,33485.4,0,0,33485.4,TTD,2810000,0,33485.4,0,0,0,Invoice,Cement,-25,0,accounts@alesconreadymix.com,TCL,503531425,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028382,503533860,0,0,11/10/2025,25/11/2025,0,-39,30204.9,0,0,30204.9,TTD,2810000,0,30204.9,0,0,0,Invoice,Cement,-25,0,accounts@alesconreadymix.com,TCL,503533860,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028453,503577679,0,0,16/10/2025,30/11/2025,0,-44,33266.7,0,0,33266.7,TTD,2810000,0,33266.7,0,0,0,Invoice,Cement,-30,0,accounts@alesconreadymix.com,TCL,503577679,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028712,503538131,0,0,13/10/2025,27/11/2025,0,-41,30618,0,0,30618,TTD,2810000,0,30618,0,0,0,Invoice,Cement,-27,0,accounts@alesconreadymix.com,TCL,503538131,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028715,503538245,0,0,13/10/2025,27/11/2025,0,-41,32926.5,0,0,32926.5,TTD,2810000,0,32926.5,0,0,0,Invoice,Cement,-27,0,accounts@alesconreadymix.com,TCL,503538245,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028719,503538422,0,0,13/10/2025,27/11/2025,0,-41,26973,0,0,26973,TTD,2810000,0,26973,0,0,0,Invoice,Cement,-27,0,accounts@alesconreadymix.com,TCL,503538422,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028805,503565350,0,0,15/10/2025,29/11/2025,0,-43,27094.5,0,0,27094.5,TTD,2810000,0,27094.5,0,0,0,Invoice,Cement,-29,0,accounts@alesconreadymix.com,TCL,503565350,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028813,503566633,0,0,15/10/2025,29/11/2025,0,-43,32076,0,0,32076,TTD,2810000,0,32076,0,0,0,Invoice,Cement,-29,0,accounts@alesconreadymix.com,TCL,503566633,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028830,503568143,0,0,15/10/2025,29/11/2025,0,-43,33339.6,0,0,33339.6,TTD,2810000,0,33339.6,0,0,0,Invoice,Cement,-29,0,accounts@alesconreadymix.com,TCL,503568143,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028906,503576770,0,0,16/10/2025,30/11/2025,0,-44,30836.7,0,0,30836.7,TTD,2810000,0,30836.7,0,0,0,Invoice,Cement,-30,0,accounts@alesconreadymix.com,TCL,503576770,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028911,503577715,0,0,16/10/2025,30/11/2025,0,-44,30836.7,0,0,30836.7,TTD,2810000,0,30836.7,0,0,0,Invoice,Cement,-30,0,accounts@alesconreadymix.com,TCL,503577715,9923
7802,1002,TT00,51043227,67067120,Z045 ALESC,Alescon Readymix Limited,RV,3400028922,503579354,0,0,16/10/2025,30/11/2025,0,-44,24980.4,0,0,24980.4,TTD,2810000,0,24980.4,0,0,0,Invoice,Cement,-30,0,accounts@alesconreadymix.com,TCL,503579354,9923
7802,1002,TT00,51043200,67067092,ZCON ALI'S HARDWARE,Ali's Hardware and Metal,DZ,9000009182,0,TRANSFER,0,2/05/2025,2/05/2025,0,0,-33328.25,-32341.61,0,-986.64,TTD,40000,1-1-,0,0,0,0,Payment,Cement,182,-986.64,alishardwareltd@gmail.com,TCL,9000009182,3110
7802,1002,TT00,51043200,67067092,ZCON ALI'S HARDWARE,Ali's Hardware and Metal,DZ,9000014502,0,TRANSFER,0,10/07/2025,10/07/2025,0,0,-33328.25,-32768.21,0,-560.04,TTD,40000,1-5655-PO# 0024878 - INV# 502585895,0,0,0,0,Payment,Cement,113,-560.04,alishardwareltd@gmail.com,TCL,9000014502,3110
7802,1002,TT00,51043200,67067092,ZCON ALI'S HARDWARE,Ali's Hardware and Metal,DZ,9000014744,0,TRANSFER,0,25/07/2025,25/07/2025,0,0,-33328.25,-32634.9,0,-693.35,TTD,40000,1-2984-PO# 24884 - INV# 502756450,0,0,0,0,Payment,Cement,98,-693.35,alishardwareltd@gmail.com,TCL,9000014744,3110
7802,1002,TT00,51043200,67067092,ZCON ALI'S HARDWARE,Ali's Hardware and Metal,DZ,9000017271,0,TRANSFER,0,27/08/2025,27/08/2025,0,0,-33328.25,-30821.85,0,-2506.4,TTD,40000,1-5309-PO# 0025254 - INV# 503065528,0,0,0,0,Payment,Cement,65,-2506.4,alishardwareltd@gmail.com,TCL,9000017271,3110
7802,1002,TT00,51043200,67067092,ZCON ALI'S HARDWARE,Ali's Hardware and Metal,DZ,9000017649,0,RBL01,20250915/0322/,16/09/2025,15/09/2025,0,0,-33328.25,-31444.76,0,-1883.49,TTD,40000,INVOICE 0503234221,0,0,0,0,Payment,Cement,46,-1883.49,alishardwareltd@gmail.com,TCL,9000017649,3110
7802,1002,TT00,51043200,67067092,ZCON ALI'S HARDWARE,Ali's Hardware and Metal,DZ,9000017787,0,RBL01,20250908/0250/,9/09/2025,8/09/2025,0,0,-33328.25,-32848.2,0,-480.05,TTD,40000,PO# 0025254,0,0,0,0,Payment,Cement,53,-480.05,alishardwareltd@gmail.com,TCL,9000017787,3110
7802,1002,TT00,51043233,67067125,CRMA Z007 ALLAM.,Allambie Hardware Supplies,DG,3000060812,502657147,0,0,17/07/2025,17/07/2025,0,92,-901.25,0,0,-901.25,TTD,34300,0,0,0,0,0,Credit Note,Cement,106,-901.25,mallambie@yahoo.com,TCL,502657147,3437
7802,1002,TT00,51043233,67067125,CRMA Z007 ALLAM.,Allambie Hardware Supplies,DG,3000080701,503365470,0,0,25/09/2025,25/09/2025,0,22,-57.58,0,0,-57.58,TTD,34300,0,0,0,0,0,Credit Note,Cement,36,-57.58,mallambie@yahoo.com,TCL,503365470,3437
7802,1002,TT00,51043233,67067125,CRMA Z007 ALLAM.,Allambie Hardware Supplies,DG,3000080702,503365628,0,0,25/09/2025,25/09/2025,0,22,-57.58,0,0,-57.58,TTD,34300,0,0,0,0,0,Credit Note,Cement,36,-57.58,mallambie@yahoo.com,TCL,503365628,3437
7802,1002,TT00,51043233,67067125,CRMA Z007 ALLAM.,Allambie Hardware Supplies,DG,3000081059,503388961,0,0,29/09/2025,29/09/2025,0,18,-57.58,0,0,-57.58,TTD,34300,0,0,0,0,0,Credit Note,Cement,32,-57.58,mallambie@yahoo.com,TCL,503388961,3437
7802,1002,TT00,51043233,67067125,CRMA Z007 ALLAM.,Allambie Hardware Supplies,DG,3000082828,503459870,0,0,5/10/2025,5/10/2025,0,12,-57.58,0,0,-57.58,TTD,34300,0,0,0,0,0,Credit Note,Cement,26,-57.58,mallambie@yahoo.com,TCL,503459870,3437
7802,1002,TT00,51043233,67067125,CRMA Z007 ALLAM.,Allambie Hardware Supplies,RV,3400028023,503490240,0,0,8/10/2025,22/10/2025,0,-5,8060.85,0,0,8060.85,TTD,34300,0,8060.85,0,0,0,Invoice,Cement,9,0,mallambie@yahoo.com,TCL,503490240,3437
7802,1002,TT00,51043233,67067125,CRMA Z007 ALLAM.,Allambie Hardware Supplies,RV,3400028057,503529780,0,0,11/10/2025,25/10/2025,0,-8,7894.6,0,0,7894.6,TTD,34300,0,7894.6,0,0,0,Invoice,Cement,6,0,mallambie@yahoo.com,TCL,503529780,3437
7802,1012,TT00,51043233,67067125,CRMA Z007 ALLAM.,Allambie Hardware Supplies,RV,3400028438,503530696,0,0,11/10/2025,25/10/2025,0,-8,652.5,0,0,652.5,TTD,34300,0,652.5,0,0,0,Invoice,Dry Mortar,6,0,mallambie@yahoo.com,TCL,503530696,3437
7802,1009,TT00,51043233,67067125,CRMA Z007 ALLAM.,Allambie Hardware Supplies,RV,3400028519,503537238,0,0,13/10/2025,27/10/2025,0,-10,1350,0,0,1350,TTD,34300,0,1350,0,0,0,Invoice,Commercialization,4,0,mallambie@yahoo.com,TCL,503537238,3437
7802,1002,TT00,51043233,67067125,CRMA Z007 ALLAM.,Allambie Hardware Supplies,RV,3400028764,503565887,0,0,15/10/2025,29/10/2025,0,-12,8060.85,0,0,8060.85,TTD,34300,0,8060.85,0,0,0,Invoice,Cement,2,0,mallambie@yahoo.com,TCL,503565887,3437
7802,1002,TT00,51043233,67067125,CRMA Z007 ALLAM.,Allambie Hardware Supplies,DZ,9000019095,0,FCZ01,20250927/5853/,27/09/2025,27/09/2025,0,0,-8060.85,-8003.27,0,-57.58,TTD,34300,INV#503235336,0,0,0,0,Payment,Cement,34,-57.58,mallambie@yahoo.com,TCL,9000019095,3437
7803,1003,TT01,51044002,67185958,ALLISTER CONNELL,Allister Connell,DZ,9000000051,0,TRANSFER,0,5/02/2025,5/02/2025,0,0,-2475,-2412,0,-63,TTD,0,1-1-,0,0,0,0,Payment,Concrete / Ready Mix,268,-63,0,RML,9000000051,9148
